video,site,track_id,label,kind,n_frames,span_s,mean_conf,topk_conf,mean_box_px,first_frame,last_frame,gt_overlap_frames
Melvin_SHW_01.18.2026_LS,SHW,2545,0,false,3,0.05,0.3113,0.3113,1145.4,12182,12184,0
Melvin_SHW_01.18.2026_LS,SHW,2553,0,false,2,0.03,0.3227,0.3227,949.7,12223,12224,0
Melvin_SHW_01.18.2026_LS,SHW,2554,0,false,2,0.03,0.444,0.444,762.8,12492,12493,0
Melvin_SHW_01.18.2026_LS,SHW,2569,0,false,1,0.02,0.6178,0.6178,876.0,13106,13106,0
Melvin_SHW_01.18.2026_LS,SHW,2583,0,false,2,0.03,0.4305,0.4305,2301.8,13427,13428,0
Melvin_SHW_01.18.2026_LS,SHW,2592,0,false,4,0.07,0.3659,0.3659,1194.3,13657,13660,0
Melvin_SHW_01.18.2026_LS,SHW,2594,0,false,4,0.07,0.3746,0.3746,1590.9,13685,13688,0
Melvin_SHW_01.18.2026_LS,SHW,2598,0,false,1,0.02,0.3585,0.3585,1328.9,13802,13802,0
Melvin_SHW_01.18.2026_LS,SHW,2635,0,false,1,0.02,0.6386,0.6386,1612.8,14590,14590,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,2261,0,false,34,0.57,0.5206,0.6586,422.2,246,279,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,2273,0,false,10,0.17,0.5418,0.6109,1127.0,895,904,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,2277,0,false,1,0.02,0.5879,0.5879,701.7,1711,1711,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,2335,1,primary,25,0.8,0.5876,0.7236,1242.7,8148,8195,5
N25thBlue_MAS_12.22.25_LS_V2,MAS,2374,0,false,3,0.05,0.4125,0.4125,2012.2,9957,9959,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,2391,0,false,17,0.3,0.4837,0.6162,2224.0,10989,11006,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,2397,1,primary,2,0.03,0.5298,0.5298,1506.0,11045,11046,2
N25thBlue_MAS_12.22.25_LS_V2,MAS,2410,0,false,2,0.03,0.3854,0.3854,1854.8,14527,14528,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,2450,1,primary,8,0.25,0.5528,0.587,899.9,16597,16611,8
N25thBlue_MAS_12.22.25_LS_V2,MAS,2457,0,false,1,0.02,0.6498,0.6498,1797.4,16670,16670,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,2476,0,false,1,0.02,0.4423,0.4423,637.2,18523,18523,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,2494,0,false,11,0.2,0.6588,0.7235,1873.1,22178,22189,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,2495,0,false,6,0.18,0.5993,0.6248,2105.3,22183,22193,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,2505,0,false,5,0.1,0.3578,0.3578,1872.1,22613,22618,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,2518,0,false,3,0.05,0.3528,0.3528,855.8,23290,23292,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,2519,0,false,3,0.23,0.3044,0.3044,612.2,23326,23339,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,2532,0,false,8,0.32,0.3414,0.3875,697.7,24227,24245,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,2539,0,false,86,2.08,0.4875,0.7298,768.4,24326,24450,0
N25thBlue_MAS_12.22.25_LS_V2,MAS,2555,0,false,4,0.07,0.3411,0.3411,552.8,24475,24478,0
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,396,0,false,8,0.13,0.3768,0.4297,1025.4,1043,1050,0
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,414,0,false,1,0.02,0.588,0.588,953.6,1383,1383,0
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,420,0,false,1,0.02,0.5744,0.5744,828.9,1390,1390,0
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,449,0,false,1,0.02,0.3666,0.3666,1590.3,4470,4470,0
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,469,0,false,1,0.02,0.3483,0.3483,276.5,6844,6844,0
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,520,0,false,1,0.02,0.4218,0.4218,607.3,8618,8618,0
N25thRdBlue_MAS_12.22.25_LS_V1,MAS,529,0,false,1,0.02,0.4648,0.4648,408.8,12848,12848,0
N25thRdOrange_MAS_12.22.25_LS_V1,MAS,705,0,false,2,0.03,0.3958,0.3958,2418.1,4509,4510,0
N25thRdOrange_MAS_12.22.25_LS_V1,MAS,720,1,primary,41,0.68,0.6779,0.7999,4112.2,5410,5450,38
N25thRdOrange_MAS_12.22.25_LS_V2,MAS,2732,0,false,1,0.02,0.3757,0.3757,692.2,6083,6083,0
N25thRdOrange_MAS_12.22.25_LS_V2,MAS,2734,0,false,1,0.02,0.3358,0.3358,639.7,6086,6086,0
N25thRdOrange_MAS_12.22.25_LS_V2,MAS,2747,0,false,1,0.02,0.3608,0.3608,442.0,6101,6101,0
NIron_SHW_01.18.2026_LS,SHW,2575,0,false,3,0.05,0.4926,0.4926,4177.7,501,503,0
NIron_SHW_01.18.2026_LS,SHW,2615,0,false,69,1.15,0.6246,0.7166,3119.5,2346,2414,0
NIron_SHW_01.18.2026_LS,SHW,2620,0,false,75,1.37,0.549,0.7159,3543.1,2350,2431,0
NIron_SHW_01.18.2026_LS,SHW,2623,0,false,2,0.03,0.3575,0.3575,1897.0,2352,2353,0
NIron_SHW_01.18.2026_LS,SHW,2628,0,false,80,1.43,0.5601,0.7024,2079.1,2354,2439,0
NIron_SHW_01.18.2026_LS,SHW,2637,0,false,50,0.88,0.547,0.6743,2149.8,2364,2416,0
NIron_SHW_01.18.2026_LS,SHW,2638,0,false,3,0.05,0.4234,0.4234,1377.0,2365,2367,0
NIron_SHW_01.18.2026_LS,SHW,2699,0,false,14,0.25,0.5164,0.6388,2476.9,3478,3492,0
NIron_SHW_01.18.2026_LS,SHW,2712,0,false,3,0.05,0.4158,0.4158,9516.9,3527,3529,0
NIron_SHW_01.18.2026_LS,SHW,2749,0,false,1,0.02,0.5058,0.5058,1268.3,3987,3987,0
NIron_SHW_01.18.2026_LS,SHW,2786,0,false,47,0.87,0.5562,0.674,1001.6,5797,5848,0
NIron_SHW_01.18.2026_LS,SHW,2789,0,false,2,0.23,0.4501,0.4501,857.1,5801,5814,0
NIron_SHW_01.18.2026_LS,SHW,2791,0,false,2,0.03,0.3542,0.3542,1291.5,5806,5807,0
NIron_SHW_01.18.2026_LS,SHW,2792,0,false,39,0.65,0.5951,0.7023,1091.2,5809,5847,0
NIron_SHW_01.18.2026_LS,SHW,2798,0,false,22,0.37,0.4328,0.5344,1162.0,5818,5839,0
NIron_SHW_01.18.2026_LS,SHW,2806,0,false,12,0.27,0.4386,0.5469,654.4,5855,5870,0
NIron_SHW_01.18.2026_LS,SHW,2807,0,false,3,0.05,0.3929,0.3929,789.6,5857,5859,0
NIron_SHW_01.18.2026_LS,SHW,2813,0,false,7,0.13,0.4784,0.5263,837.2,5867,5874,0
NIron_SHW_01.18.2026_LS,SHW,2821,0,false,7,0.12,0.4387,0.5079,1218.6,5916,5922,0
NIron_SHW_01.18.2026_LS,SHW,2836,0,false,20,0.33,0.646,0.7894,2574.9,6380,6399,0
NIron_SHW_01.18.2026_LS,SHW,2846,0,false,16,0.27,0.6385,0.7287,1682.0,6429,6444,0
NIron_SHW_01.18.2026_LS,SHW,2908,0,false,1,0.02,0.6443,0.6443,1135.3,9557,9557,0
NIron_SHW_01.18.2026_LS,SHW,2909,0,false,1,0.02,0.6858,0.6858,1899.9,9587,9587,0
NIron_SHW_01.18.2026_LS,SHW,2912,0,false,3,0.05,0.4108,0.4108,2733.2,9609,9611,0
NIron_SHW_01.18.2026_LS,SHW,2917,0,false,6,0.1,0.4477,0.4773,1438.8,9777,9782,0
NIron_SHW_01.18.2026_LS,SHW,2958,0,false,3,0.08,0.3729,0.3729,901.1,10691,10695,0
NIron_SHW_01.18.2026_LS,SHW,2986,0,false,1,0.02,0.7298,0.7298,1120.6,11414,11414,0
NIron_SHW_01.18.2026_LS,SHW,2989,0,false,3,0.05,0.4824,0.4824,1054.2,11418,11420,0
NIron_SHW_01.18.2026_LS,SHW,3126,0,false,2,0.03,0.2719,0.2719,1492.3,17011,17012,0
NIron_SHW_01.18.2026_LS,SHW,3182,0,false,2,0.03,0.5208,0.5208,2226.0,18982,18983,0
NIron_SHW_01.18.2026_LS,SHW,3284,0,false,1,0.02,0.444,0.444,944.0,21706,21706,0
NIron_SHW_01.18.2026_LS,SHW,3321,0,false,2,0.03,0.348,0.348,2347.1,22144,22145,0
NIron_SHW_01.18.2026_LS,SHW,3378,0,false,1,0.02,0.3531,0.3531,1335.1,23118,23118,0
NIron_SHW_01.18.2026_LS,SHW,3400,0,false,3,0.07,0.454,0.454,2948.5,23357,23360,0
NIron_SHW_01.18.2026_LS,SHW,3415,0,false,7,0.13,0.4886,0.5298,1179.9,24126,24133,0
NIron_SHW_01.18.2026_LS,SHW,3447,1,primary,58,0.98,0.6732,0.7359,1290.4,25146,25204,55
NIron_SHW_01.18.2026_LS,SHW,3588,0,false,2,0.03,0.4294,0.4294,978.5,28624,28625,0
NIron_SHW_01.18.2026_LS,SHW,3605,0,false,18,0.32,0.6027,0.6727,1308.1,28680,28698,0
NIron_SHW_01.18.2026_LS,SHW,3606,1,primary,50,1.25,0.5428,0.6593,1416.6,28680,28754,18
NIron_SHW_01.18.2026_LS,SHW,3611,1,primary,39,0.8,0.6328,0.7019,2396.7,28692,28739,24
NIron_SHW_01.18.2026_LS,SHW,3612,0,false,1,0.02,0.5471,0.5471,1347.9,28700,28700,0
NIron_SHW_01.18.2026_LS,SHW,3613,1,primary,27,0.9,0.5661,0.7032,1488.9,28706,28759,15
NIron_SHW_01.18.2026_LS,SHW,3679,0,false,1,0.02,0.6539,0.6539,1940.7,30216,30216,0
NIron_SHW_01.18.2026_LS,SHW,3698,0,false,4,0.07,0.3379,0.3379,1736.9,31193,31196,0
NIron_SHW_01.18.2026_LS,SHW,3700,0,false,2,0.03,0.3946,0.3946,1028.1,31207,31208,0
NIron_SHW_01.18.2026_LS,SHW,3703,0,false,8,0.13,0.5782,0.657,1204.6,31223,31230,0
NIron_SHW_01.18.2026_LS,SHW,3705,0,false,1,0.02,0.4171,0.4171,1148.9,31243,31243,0
NIron_SHW_01.18.2026_LS,SHW,3707,0,false,1,0.02,0.5657,0.5657,1169.5,31293,31293,0
NIron_SHW_01.18.2026_LS,SHW,3726,0,false,4,0.08,0.4937,0.4937,1621.0,31592,31596,0
NIron_SHW_01.18.2026_LS,SHW,3734,0,false,6,0.1,0.6704,0.6827,2517.7,31615,31620,0
NIron_SHW_01.18.2026_LS,SHW,3752,0,false,2,0.03,0.3236,0.3236,2956.5,32254,32255,0
NIron_SHW_01.18.2026_LS,SHW,3777,0,false,1,0.02,0.5677,0.5677,819.4,32466,32466,0
NIron_SHW_01.18.2026_LS,SHW,3804,0,false,1,0.02,0.66,0.66,1516.6,32814,32814,0
NIron_SHW_01.18.2026_LS,SHW,3809,0,false,1,0.02,0.5702,0.5702,1151.0,32820,32820,0
NIron_SHW_01.18.2026_LS,SHW,3815,0,false,2,0.03,0.6406,0.6406,1197.1,32828,32829,0
NIron_SHW_01.18.2026_LS,SHW,3832,0,false,2,0.03,0.6704,0.6704,1764.6,32846,32847,0
NIron_SHW_01.18.2026_LS,SHW,3855,0,false,14,0.4,0.4843,0.5691,2115.0,32997,33020,0
NIron_SHW_01.18.2026_LS,SHW,3857,0,false,1,0.02,0.5086,0.5086,2581.4,33000,33000,0
NIron_SHW_01.18.2026_LS,SHW,3858,0,false,1,0.02,0.4922,0.4922,1747.9,33002,33002,0
NIron_SHW_01.18.2026_LS,SHW,3868,0,false,2,0.03,0.3108,0.3108,1371.2,33039,33040,0
NIron_SHW_01.18.2026_LS,SHW,3883,0,false,8,0.4,0.4899,0.5484,2041.9,33094,33117,0
NIron_SHW_01.18.2026_LS,SHW,3893,0,false,4,0.08,0.3609,0.3609,1372.7,33112,33116,0
NIron_SHW_01.18.2026_LS,SHW,3906,0,false,11,0.55,0.5196,0.6455,1881.7,33135,33167,0
NIron_SHW_01.18.2026_LS,SHW,3909,0,false,3,0.05,0.6273,0.6273,1563.2,33144,33146,0
NIron_SHW_01.18.2026_LS,SHW,3910,0,false,6,0.55,0.4566,0.5238,1854.8,33148,33180,0
NIron_SHW_01.18.2026_LS,SHW,3935,0,false,53,0.93,0.5871,0.6969,1630.7,34242,34297,0
NIron_SHW_01.18.2026_LS,SHW,3938,0,false,10,0.28,0.4749,0.5436,2231.1,34281,34297,0
NIron_SHW_01.18.2026_LS,SHW,3945,0,false,4,0.07,0.4342,0.4342,1832.9,34305,34308,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,545,0,false,3,0.05,0.6556,0.6556,1715.6,563,565,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,547,0,false,1,0.02,0.4757,0.4757,1595.2,801,801,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,555,1,primary,12,0.23,0.5576,0.6726,1887.1,1224,1237,11
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,561,0,false,1,0.02,0.4755,0.4755,484.4,2244,2244,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,587,0,false,18,0.42,0.3361,0.4566,1234.1,7740,7764,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,613,0,false,40,0.8,0.6885,0.7674,2431.2,10044,10091,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,615,0,false,3,0.1,0.4493,0.4493,1667.8,10094,10099,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,617,0,false,6,0.1,0.5713,0.5938,1774.5,10113,10118,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,623,1,primary,76,1.38,0.6496,0.7443,1818.0,10555,10637,39
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,629,1,primary,41,0.68,0.6949,0.7672,1553.5,10818,10858,34
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,638,0,false,10,0.2,0.5367,0.5973,1763.0,12826,12837,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,644,1,primary,12,0.38,0.4824,0.5816,992.0,12873,12895,1
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,649,1,primary,23,0.38,0.7101,0.7713,2551.6,12999,13021,12
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,653,1,primary,54,0.9,0.7166,0.7577,1611.8,13860,13913,43
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,659,0,false,3,0.05,0.4655,0.4655,1127.6,14100,14102,0
NMarseillesRd_MAS_12.22.25_LS_V1,MAS,676,0,false,1,0.02,0.4577,0.4577,641.3,15114,15114,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,792,1,primary,30,0.62,0.6264,0.7235,3284.7,5999,6035,30
NMarseilles_MAS_12.22.25_LS_V2,MAS,806,0,false,3,0.05,0.3762,0.3762,2427.4,7095,7097,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,807,0,false,1,0.02,0.4635,0.4635,853.2,7097,7097,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,823,0,duplicate,1,0.02,0.5091,0.5091,2313.9,7858,7858,1
NMarseilles_MAS_12.22.25_LS_V2,MAS,826,1,primary,4,0.07,0.4761,0.4761,2390.6,7863,7866,4
NMarseilles_MAS_12.22.25_LS_V2,MAS,835,0,false,11,0.22,0.4773,0.5944,1355.8,7978,7990,0
NMarseilles_MAS_12.22.25_LS_V2,MAS,842,0,false,4,0.08,0.5279,0.5279,779.8,8004,8008,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,2769,0,false,19,0.32,0.5442,0.6569,543.9,1601,1619,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,2771,0,false,18,0.37,0.4221,0.5522,839.6,1609,1630,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,2774,0,false,10,0.2,0.4646,0.5196,851.2,1617,1628,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,2780,0,false,23,0.38,0.6859,0.7632,866.0,1624,1646,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,2783,0,false,10,0.28,0.3484,0.4056,683.8,1625,1641,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,2788,1,primary,22,0.4,0.4528,0.6198,855.5,1631,1654,4
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,2791,1,primary,65,1.08,0.6755,0.7524,788.3,1636,1700,49
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,2799,1,primary,35,1.05,0.6265,0.7474,1227.3,1647,1709,30
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,2802,1,primary,24,0.7,0.4545,0.6266,890.0,1652,1693,20
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,2811,1,primary,29,0.48,0.5439,0.6971,1065.1,1664,1692,19
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,2853,0,false,1,0.02,0.5016,0.5016,4741.1,1818,1818,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,2870,0,false,1,0.02,0.5676,0.5676,952.6,2137,2137,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,2884,1,primary,16,0.33,0.5288,0.6583,1063.5,2164,2183,16
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,2885,1,primary,2,0.03,0.5883,0.5883,720.8,2167,2168,2
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,2906,0,duplicate,1,0.02,0.5104,0.5104,846.7,2203,2203,1
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,2919,0,duplicate,1,0.02,0.3952,0.3952,724.3,2233,2233,1
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,2923,0,duplicate,2,0.03,0.3449,0.3449,1609.7,2248,2249,2
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,2931,0,false,6,0.1,0.4204,0.4803,795.4,2461,2466,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,2944,0,false,3,0.05,0.4872,0.4872,668.9,2506,2508,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,2950,0,false,3,0.05,0.2207,0.2207,546.6,2519,2521,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,2953,0,false,2,0.03,0.4056,0.4056,877.2,2687,2688,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,2957,0,false,4,0.08,0.5371,0.5371,2159.0,3021,3025,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,2960,0,false,21,0.4,0.5737,0.6917,2064.1,3030,3053,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,2963,0,false,1,0.02,0.3822,0.3822,818.0,3074,3074,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,2965,1,primary,34,0.88,0.3737,0.576,1527.7,3303,3355,34
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,2997,0,false,156,3.77,0.4565,0.6899,1774.3,5393,5618,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,3031,0,false,3,0.05,0.3923,0.3923,709.5,7876,7878,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,3034,0,duplicate,25,0.42,0.5921,0.7235,2182.8,8413,8437,20
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,3035,1,primary,114,1.9,0.7601,0.8172,1636.8,8422,8535,108
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,3039,1,primary,39,0.65,0.7452,0.7761,2167.1,8458,8496,38
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,3040,1,primary,130,2.17,0.7655,0.8132,2215.5,8464,8593,116
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,3041,0,duplicate,28,0.72,0.5751,0.7262,1702.0,8470,8512,23
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,3043,0,duplicate,64,1.08,0.7095,0.7742,1255.8,8493,8557,52
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,3048,1,primary,114,1.9,0.6926,0.7743,1553.3,8505,8618,114
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,3051,1,primary,55,0.95,0.6976,0.7872,1282.8,8514,8570,34
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,3056,1,primary,46,0.78,0.563,0.722,1522.9,8538,8584,24
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,3059,0,duplicate,11,0.18,0.5207,0.6379,849.9,8544,8554,5
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,3062,1,primary,111,1.98,0.679,0.8265,1378.5,8572,8690,78
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,3065,0,duplicate,4,0.08,0.3818,0.3818,1617.5,8574,8578,4
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,3076,0,duplicate,2,0.03,0.3946,0.3946,1895.1,8589,8590,2
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,3080,0,duplicate,16,0.67,0.5187,0.6905,1195.6,8594,8633,9
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,3085,0,duplicate,69,1.73,0.6385,0.7664,1198.0,8598,8701,48
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,3087,0,duplicate,7,0.15,0.4729,0.5071,610.7,8603,8611,7
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,3094,0,duplicate,35,0.58,0.6631,0.7835,1062.3,8617,8651,34
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,3103,0,duplicate,1,0.02,0.4387,0.4387,985.6,8634,8634,1
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,3119,1,primary,120,2.08,0.6692,0.8047,1225.3,8644,8768,115
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,3120,1,primary,26,0.43,0.671,0.7594,1388.1,8650,8675,16
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,3127,0,duplicate,12,0.2,0.5256,0.6396,584.0,8700,8711,12
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,3195,0,false,3,0.05,0.33,0.33,2975.7,9420,9422,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,3215,0,false,2,0.03,0.5255,0.5255,622.3,10142,10143,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,3221,0,false,1,0.02,0.35,0.35,409.7,10588,10588,0
NShelbyRd(blue)_SHB_12.11.2025_LS,SHB,3227,0,false,1,0.02,0.3876,0.3876,923.5,11049,11049,0
NShelbyRd(green)_SHB_12.11.2025,SHB,3965,0,false,2,0.03,0.4154,0.4154,474.2,130,131,0
NShelbyRd(green)_SHB_12.11.2025,SHB,3966,0,false,12,0.22,0.406,0.5116,1852.0,529,541,0
NShelbyRd(green)_SHB_12.11.2025,SHB,3968,0,false,5,0.73,0.5123,0.5123,2285.2,563,606,0
NShelbyRd(green)_SHB_12.11.2025,SHB,3973,0,false,31,0.78,0.3945,0.5594,1474.2,581,627,0
NShelbyRd(green)_SHB_12.11.2025,SHB,3980,0,false,6,0.47,0.3451,0.3867,1792.2,611,638,0
NShelbyRd(green)_SHB_12.11.2025,SHB,3982,0,false,1,0.02,0.416,0.416,1866.9,616,616,0
NShelbyRd(green)_SHB_12.11.2025,SHB,4006,0,false,1,0.02,0.3911,0.3911,1387.7,651,651,0
NShelbyRd(green)_SHB_12.11.2025,SHB,4034,0,false,10,0.17,0.3372,0.4449,3154.8,738,747,0
NShelbyRd(green)_SHB_12.11.2025,SHB,4050,0,false,10,0.17,0.4492,0.5717,849.1,838,847,0
NShelbyRd(green)_SHB_12.11.2025,SHB,4063,0,false,6,0.18,0.3918,0.4118,761.0,1060,1070,0
NShelbyRd(green)_SHB_12.11.2025,SHB,4068,0,false,18,1.15,0.4325,0.5509,959.1,1082,1150,0
NShelbyRd(green)_SHB_12.11.2025,SHB,4097,0,false,8,0.13,0.3213,0.3951,798.6,1212,1219,0
NShelbyRd(green)_SHB_12.11.2025,SHB,4153,1,primary,1,0.02,0.6517,0.6517,536.5,3118,3118,1
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,719,0,false,1,0.02,0.5132,0.5132,917.5,2563,2563,0
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,753,0,false,2,0.03,0.2952,0.2952,620.5,3626,3627,0
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,759,0,false,3,0.68,0.5047,0.5047,683.3,3645,3685,0
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,761,0,false,1,0.02,0.473,0.473,781.9,3651,3651,0
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,773,1,primary,77,1.42,0.6181,0.7073,559.9,3709,3793,59
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,774,1,primary,139,2.59,0.6228,0.7126,590.1,3724,3878,122
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,776,0,duplicate,57,1.32,0.6152,0.7066,591.1,3776,3854,45
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,786,0,false,1,0.02,0.3385,0.3385,494.1,3932,3932,0
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,796,0,false,1,0.02,0.5846,0.5846,518.8,4329,4329,0
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,801,0,false,1,0.02,0.3525,0.3525,578.4,4748,4748,0
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,811,0,false,37,0.97,0.4251,0.6246,565.4,5072,5129,0
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,852,0,false,1,0.02,0.3793,0.3793,488.0,5890,5890,0
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,857,0,false,1,0.02,0.4837,0.4837,960.7,5895,5895,0
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,865,0,false,1,0.02,0.4985,0.4985,505.7,5966,5966,0
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,890,1,primary,223,3.82,0.7289,0.7979,652.5,6939,7167,218
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,891,0,false,2,0.03,0.5252,0.5252,520.7,6971,6972,0
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,892,1,primary,57,1.85,0.5275,0.7076,411.4,6979,7089,53
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,904,0,duplicate,5,0.1,0.2963,0.2963,436.0,7061,7066,1
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,910,0,duplicate,2,0.07,0.2773,0.2773,454.7,7072,7075,1
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,972,0,false,10,0.27,0.4137,0.4801,428.1,9492,9507,0
NShelbyRd(pink)_SHB_12.11.2025_LS,SHB,1001,0,false,10,0.17,0.3542,0.4039,384.0,9601,9610,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,856,1,primary,36,0.65,0.7197,0.7605,845.7,785,823,36
NWolfCreek(blue)_SHB_12.11.2025,SHB,865,0,false,1,0.02,0.4724,0.4724,363.4,1059,1059,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,887,0,false,1,0.02,0.5695,0.5695,977.3,2217,2217,0
NWolfCreek(blue)_SHB_12.11.2025,SHB,891,1,primary,18,0.3,0.6754,0.7477,1089.6,3551,3568,17
NWolfCreek(blue)_SHB_12.11.2025,SHB,897,1,primary,32,0.55,0.7213,0.8042,2845.3,4274,4306,25
NWolfCreek(blue)_SHB_12.11.2025,SHB,903,0,duplicate,16,0.27,0.5598,0.6522,842.9,4597,4612,1
NWolfCreek(blue)_SHB_12.11.2025,SHB,905,0,duplicate,1,0.02,0.5231,0.5231,663.6,4620,4620,1
